create_date,zip,at_least_dose,fully_vaccinated
2021-01-20T00:00:00Z,19107,63,42
2021-01-20T00:00:00Z,19111,65,33
2021-01-20T00:00:00Z,19114,34,35
2021-01-20T00:00:00Z,19115,58,28
2021-01-20T00:00:00Z,19116,40,23
2021-01-20T00:00:00Z,19118,20,7
2021-01-20T00:00:00Z,19119,57,14
2021-01-20T00:00:00Z,19120,27,18
2021-01-20T00:00:00Z,19121,33,13
2021-01-20T00:00:00Z,19122,31,7
2021-01-20T00:00:00Z,19123,52,15
2021-01-20T00:00:00Z,19124,26,14
2021-01-20T00:00:00Z,19125,62,20
2021-01-20T00:00:00Z,19126,6,6
2021-01-20T00:00:00Z,19127,18,8
2021-01-20T00:00:00Z,19128,85,35
2021-01-20T00:00:00Z,19129,47,10
2021-01-20T00:00:00Z,19130,110,41
2021-01-20T00:00:00Z,19131,110,<6
2021-01-20T00:00:00Z,19132,9,<6
2021-01-20T00:00:00Z,19133,<6,<6
2021-01-20T00:00:00Z,19134,33,9
2021-01-20T00:00:00Z,19135,13,7
2021-01-20T00:00:00Z,19136,21,29
2021-01-20T00:00:00Z,19137,11,<6
2021-01-20T00:00:00Z,19138,19,6
2021-01-20T00:00:00Z,19139,37,7
2021-01-20T00:00:00Z,19140,19,10
2021-01-20T00:00:00Z,19141,15,6
2021-01-20T00:00:00Z,19142,10,<6
2021-01-20T00:00:00Z,19143,64,17
2021-01-20T00:00:00Z,19144,84,12
2021-01-20T00:00:00Z,19145,62,15
2021-01-20T00:00:00Z,19146,178,71
2021-01-20T00:00:00Z,19147,170,48
2021-01-20T00:00:00Z,19148,102,27
2021-01-20T00:00:00Z,19149,33,19
2021-01-20T00:00:00Z,19150,22,8
2021-01-20T00:00:00Z,19151,32,8
2021-01-20T00:00:00Z,19152,32,13
2021-01-20T00:00:00Z,19153,13,<6
2021-01-20T00:00:00Z,19154,37,34
2021-01-21T00:00:00Z,19102,15,15
2021-01-21T00:00:00Z,19103,76,44
2021-01-21T00:00:00Z,19104,90,33
2021-01-21T00:00:00Z,19106,20,22
2021-01-21T00:00:00Z,19107,31,28
2021-01-21T00:00:00Z,19111,52,23
2021-01-21T00:00:00Z,19114,39,7
2021-01-21T00:00:00Z,19115,41,6
2021-01-21T00:00:00Z,19116,37,14
2021-01-21T00:00:00Z,19118,14,9
2021-01-21T00:00:00Z,19119,20,7
2021-01-21T00:00:00Z,19120,34,8
2021-01-21T00:00:00Z,19121,<6,11
2021-01-21T00:00:00Z,19122,10,<6
2021-01-21T00:00:00Z,19123,18,17
2021-01-21T00:00:00Z,19124,19,6
2021-01-21T00:00:00Z,19125,24,11
2021-01-21T00:00:00Z,19126,10,<6
2021-01-21T00:00:00Z,19127,<6,7
2021-01-21T00:00:00Z,19128,44,16
2021-01-21T00:00:00Z,19129,16,11
2021-01-21T00:00:00Z,19130,50,34
2021-01-21T00:00:00Z,19131,18,9
2021-01-21T00:00:00Z,19132,13,<6
2021-01-21T00:00:00Z,19133,<6,<6
2021-01-21T00:00:00Z,19134,18,9
2021-01-21T00:00:00Z,19135,15,8
2021-01-21T00:00:00Z,19136,27,7
2021-01-21T00:00:00Z,19137,<6,<6
2021-01-21T00:00:00Z,19138,15,<6
2021-01-21T00:00:00Z,19139,15,6
2021-01-21T00:00:00Z,19140,11,<6
2021-01-21T00:00:00Z,19141,11,<6
2021-01-21T00:00:00Z,19142,11,<6
2021-01-21T00:00:00Z,19143,31,25
2021-01-21T00:00:00Z,19144,29,12
2021-01-21T00:00:00Z,19145,30,19
2021-01-21T00:00:00Z,19146,83,69
2021-01-21T00:00:00Z,19147,69,38
2021-01-21T00:00:00Z,19148,42,25
2021-01-21T00:00:00Z,19149,28,15
2021-01-21T00:00:00Z,19150,16,<6
2021-01-21T00:00:00Z,19151,23,7
2021-01-21T00:00:00Z,19152,39,12
2021-01-21T00:00:00Z,19153,<6,<6
2021-01-21T00:00:00Z,19154,23,21
2021-01-22T00:00:00Z,19102,17,10
2021-01-22T00:00:00Z,19103,96,34
2021-01-22T00:00:00Z,19104,94,35
2021-01-22T00:00:00Z,19106,35,23
2021-01-22T00:00:00Z,19107,46,33
2021-01-22T00:00:00Z,19111,41,17
2021-01-22T00:00:00Z,19114,40,11
2021-01-22T00:00:00Z,19115,43,10
2021-01-22T00:00:00Z,19116,33,9
2021-01-22T00:00:00Z,19118,16,<6
2021-01-22T00:00:00Z,19119,55,12
2021-01-22T00:00:00Z,19120,44,<6
2021-01-22T00:00:00Z,19121,33,13
2021-01-22T00:00:00Z,19122,16,<6
2021-01-22T00:00:00Z,19123,26,20
2021-01-22T00:00:00Z,19124,36,10
2021-01-22T00:00:00Z,19125,40,15
2021-01-22T00:00:00Z,19126,18,<6
2021-01-22T00:00:00Z,19127,8,<6
2021-01-22T00:00:00Z,19128,66,18
2021-01-22T00:00:00Z,19129,26,7
2021-01-22T00:00:00Z,19130,65,39
2021-01-22T00:00:00Z,19131,58,7
2021-01-22T00:00:00Z,19132,18,<6
2021-01-22T00:00:00Z,19133,6,<6
2021-01-22T00:00:00Z,19134,20,<6
2021-01-22T00:00:00Z,19135,9,<6
2021-01-22T00:00:00Z,19136,28,6
2021-01-22T00:00:00Z,19137,<6,NA
2021-01-22T00:00:00Z,19138,34,7
2021-01-22T00:00:00Z,19139,32,7
2021-01-22T00:00:00Z,19140,27,<6
2021-01-22T00:00:00Z,19141,23,<6
2021-01-22T00:00:00Z,19142,13,10
2021-01-22T00:00:00Z,19143,79,19
2021-01-22T00:00:00Z,19144,46,6
2021-01-22T00:00:00Z,19145,54,23
2021-01-22T00:00:00Z,19146,157,85
2021-01-22T00:00:00Z,19147,82,45
2021-01-22T00:00:00Z,19148,62,32
2021-01-22T00:00:00Z,19149,26,11
2021-01-22T00:00:00Z,19150,47,<6
2021-01-22T00:00:00Z,19151,41,9
2021-01-22T00:00:00Z,19152,47,6
2021-01-22T00:00:00Z,19153,7,6
2021-01-22T00:00:00Z,19154,24,9
2021-01-23T00:00:00Z,19102,9,<6
2021-01-23T00:00:00Z,19103,42,NA
2021-01-23T00:00:00Z,19104,16,<6
2021-01-23T00:00:00Z,19106,14,<6
2021-01-23T00:00:00Z,19107,<6,<6
2021-01-23T00:00:00Z,19111,13,<6
2021-01-23T00:00:00Z,19114,<6,NA
2021-01-23T00:00:00Z,19115,16,<6
2021-01-23T00:00:00Z,19116,17,NA
2021-01-23T00:00:00Z,19118,<6,NA
2021-01-23T00:00:00Z,19119,15,NA
2021-01-23T00:00:00Z,19120,<6,NA
2021-01-23T00:00:00Z,19121,<6,NA
2021-01-23T00:00:00Z,19123,<6,<6
2021-01-23T00:00:00Z,19124,6,<6
2021-01-23T00:00:00Z,19125,10,<6
2021-01-23T00:00:00Z,19126,<6,<6
2021-01-23T00:00:00Z,19127,<6,NA
2021-01-23T00:00:00Z,19128,11,NA
2021-01-23T00:00:00Z,19129,<6,NA
2021-01-23T00:00:00Z,19130,27,<6
2021-01-23T00:00:00Z,19131,<6,<6
2021-01-23T00:00:00Z,19132,<6,NA
2021-01-23T00:00:00Z,19134,6,<6
2021-01-23T00:00:00Z,19135,<6,NA
2021-01-23T00:00:00Z,19136,<6,<6
2021-01-23T00:00:00Z,19138,<6,NA
2021-01-23T00:00:00Z,19139,<6,<6
2021-01-23T00:00:00Z,19140,<6,NA
2021-01-23T00:00:00Z,19141,<6,<6
2021-01-23T00:00:00Z,19142,<6,<6
2021-01-23T00:00:00Z,19143,7,<6
2021-01-23T00:00:00Z,19144,<6,NA
2021-01-23T00:00:00Z,19145,13,<6
2021-01-23T00:00:00Z,19146,18,<6
2021-01-23T00:00:00Z,19147,17,<6
2021-01-23T00:00:00Z,19148,13,<6
2021-01-23T00:00:00Z,19149,<6,NA
2021-01-23T00:00:00Z,19150,<6,<6
2021-01-23T00:00:00Z,19151,13,<6
2021-01-23T00:00:00Z,19152,35,NA
2021-01-23T00:00:00Z,19153,<6,NA
2021-01-23T00:00:00Z,19154,<6,NA
2021-01-24T00:00:00Z,19102,12,<6
2021-01-24T00:00:00Z,19103,57,20
2021-01-24T00:00:00Z,19104,52,9
2021-01-24T00:00:00Z,19106,20,<6
2021-01-24T00:00:00Z,19107,10,7
2021-01-24T00:00:00Z,19111,16,<6
2021-01-24T00:00:00Z,19114,9,<6
2021-01-24T00:00:00Z,19115,24,NA
2021-01-24T00:00:00Z,19116,12,<6
2021-01-24T00:00:00Z,19118,11,<6
2021-01-24T00:00:00Z,19119,40,<6
2021-01-24T00:00:00Z,19120,8,NA
2021-01-24T00:00:00Z,19121,13,<6
2021-01-24T00:00:00Z,19122,9,<6
2021-01-24T00:00:00Z,19123,6,<6
2021-01-24T00:00:00Z,19124,8,<6
2021-01-24T00:00:00Z,19125,19,7
2021-01-24T00:00:00Z,19126,9,<6
2021-01-24T00:00:00Z,19127,<6,<6
2021-01-24T00:00:00Z,19128,23,9
2021-01-24T00:00:00Z,19129,9,<6
2021-01-24T00:00:00Z,19130,42,7
2021-01-24T00:00:00Z,19131,33,<6
2021-01-24T00:00:00Z,19132,14,NA
2021-01-24T00:00:00Z,19133,<6,NA
2021-01-24T00:00:00Z,19134,6,<6
2021-01-24T00:00:00Z,19135,7,<6
2021-01-24T00:00:00Z,19136,7,NA
2021-01-24T00:00:00Z,19137,<6,NA
2021-01-24T00:00:00Z,19138,14,NA
2021-01-24T00:00:00Z,19139,20,<6
2021-01-24T00:00:00Z,19140,7,<6
2021-01-24T00:00:00Z,19141,12,NA
2021-01-24T00:00:00Z,19142,<6,<6
2021-01-24T00:00:00Z,19143,39,<6
2021-01-24T00:00:00Z,19144,30,NA
2021-01-24T00:00:00Z,19145,22,6
2021-01-24T00:00:00Z,19146,63,30
2021-01-24T00:00:00Z,19147,60,16
2021-01-24T00:00:00Z,19148,19,<6
2021-01-24T00:00:00Z,19149,7,NA
2021-01-24T00:00:00Z,19150,21,NA
2021-01-24T00:00:00Z,19151,15,<6
2021-01-24T00:00:00Z,19152,10,<6
2021-01-24T00:00:00Z,19153,<6,NA
2021-01-24T00:00:00Z,19154,11,<6
2021-01-25T00:00:00Z,19102,40,24
2021-01-25T00:00:00Z,19103,185,67
2021-01-25T00:00:00Z,19104,83,52
2021-01-25T00:00:00Z,19106,80,32
2021-01-25T00:00:00Z,19107,61,38
2021-01-25T00:00:00Z,19111,58,61
2021-01-25T00:00:00Z,19114,45,33
2021-01-25T00:00:00Z,19115,39,33
2021-01-25T00:00:00Z,19116,28,26
2021-01-25T00:00:00Z,19118,25,14
2021-01-25T00:00:00Z,19119,61,29
2021-01-25T00:00:00Z,19120,36,31
2021-01-25T00:00:00Z,19121,30,10
2021-01-25T00:00:00Z,19122,23,11
2021-01-25T00:00:00Z,19123,53,17
2021-01-25T00:00:00Z,19124,28,27
2021-01-25T00:00:00Z,19125,66,22
2021-01-25T00:00:00Z,19126,15,<6
2021-01-25T00:00:00Z,19127,16,10
2021-01-25T00:00:00Z,19128,85,44
2021-01-25T00:00:00Z,19129,22,14
2021-01-25T00:00:00Z,19130,115,49
2021-01-25T00:00:00Z,19131,46,17
2021-01-25T00:00:00Z,19132,17,<6
2021-01-25T00:00:00Z,19133,9,<6
2021-01-25T00:00:00Z,19134,28,20
2021-01-25T00:00:00Z,19135,18,12
2021-01-25T00:00:00Z,19136,34,20
2021-01-25T00:00:00Z,19137,6,6
2021-01-25T00:00:00Z,19138,17,16
2021-01-25T00:00:00Z,19139,21,13
2021-01-25T00:00:00Z,19140,29,10
2021-01-25T00:00:00Z,19141,13,12
2021-01-25T00:00:00Z,19142,7,9
2021-01-25T00:00:00Z,19143,75,38
2021-01-25T00:00:00Z,19144,52,21
2021-01-25T00:00:00Z,19145,61,39
2021-01-25T00:00:00Z,19146,155,91
2021-01-25T00:00:00Z,19147,150,65
2021-01-25T00:00:00Z,19148,57,28
2021-01-25T00:00:00Z,19149,27,19
2021-01-25T00:00:00Z,19150,17,10
2021-01-25T00:00:00Z,19151,26,15
2021-01-25T00:00:00Z,19152,21,23
2021-01-25T00:00:00Z,19153,9,<6
2021-01-25T00:00:00Z,19154,31,19
2021-01-26T00:00:00Z,19102,6,12
2021-01-26T00:00:00Z,19103,30,58
2021-01-26T00:00:00Z,19104,44,47
2021-01-26T00:00:00Z,19106,10,28
2021-01-26T00:00:00Z,19107,31,32
2021-01-26T00:00:00Z,19111,67,45
2021-01-26T00:00:00Z,19114,43,21
2021-01-26T00:00:00Z,19115,60,25
2021-01-26T00:00:00Z,19116,65,23
2021-01-26T00:00:00Z,19118,13,9
2021-01-26T00:00:00Z,19119,79,29
2021-01-26T00:00:00Z,19120,29,31
2021-01-26T00:00:00Z,19121,19,17
2021-01-26T00:00:00Z,19122,11,14
2021-01-26T00:00:00Z,19123,15,22
2021-01-26T00:00:00Z,19124,34,33
2021-01-26T00:00:00Z,19125,15,31
2021-01-26T00:00:00Z,19126,10,8
2021-01-26T00:00:00Z,19127,<6,<6
2021-01-26T00:00:00Z,19128,51,62
2021-01-26T00:00:00Z,19129,7,22
2021-01-26T00:00:00Z,19130,28,50
2021-01-26T00:00:00Z,19131,17,28
2021-01-26T00:00:00Z,19132,15,<6
2021-01-26T00:00:00Z,19133,7,6
2021-01-26T00:00:00Z,19134,15,19
2021-01-26T00:00:00Z,19135,13,17
2021-01-26T00:00:00Z,19136,31,21
2021-01-26T00:00:00Z,19137,<6,7
2021-01-26T00:00:00Z,19138,22,12
2021-01-26T00:00:00Z,19139,22,20
2021-01-26T00:00:00Z,19140,17,16
2021-01-26T00:00:00Z,19141,10,13
2021-01-26T00:00:00Z,19142,17,13
2021-01-26T00:00:00Z,19143,36,32
2021-01-26T00:00:00Z,19144,24,25
2021-01-26T00:00:00Z,19145,32,31
2021-01-26T00:00:00Z,19146,50,90
2021-01-26T00:00:00Z,19147,53,53
2021-01-26T00:00:00Z,19148,31,37
2021-01-26T00:00:00Z,19149,31,33
2021-01-26T00:00:00Z,19150,10,17
2021-01-26T00:00:00Z,19151,31,16
2021-01-26T00:00:00Z,19152,31,30
2021-01-26T00:00:00Z,19153,15,9
2021-01-26T00:00:00Z,19154,48,27
2021-01-27T00:00:00Z,19102,37,20
2021-01-27T00:00:00Z,19103,95,88
2021-01-27T00:00:00Z,19104,66,46
2021-01-27T00:00:00Z,19106,64,37
2021-01-27T00:00:00Z,19107,167,74
2021-01-27T00:00:00Z,19111,42,30
2021-01-27T00:00:00Z,19114,50,34
2021-01-27T00:00:00Z,19115,49,36
2021-01-27T00:00:00Z,19116,46,40
2021-01-27T00:00:00Z,19118,29,8
2021-01-27T00:00:00Z,19119,97,22
2021-01-27T00:00:00Z,19120,34,24
2021-01-27T00:00:00Z,19121,38,13
2021-01-27T00:00:00Z,19122,21,13
2021-01-27T00:00:00Z,19123,41,28
2021-01-27T00:00:00Z,19124,31,25
2021-01-27T00:00:00Z,19125,40,44
2021-01-27T00:00:00Z,19126,18,<6
2021-01-27T00:00:00Z,19127,10,13
2021-01-27T00:00:00Z,19128,58,58
2021-01-27T00:00:00Z,19129,17,11
2021-01-27T00:00:00Z,19130,75,56
2021-01-27T00:00:00Z,19131,36,22
2021-01-27T00:00:00Z,19132,37,8
2021-01-27T00:00:00Z,19133,8,<6
2021-01-27T00:00:00Z,19134,37,19
2021-01-27T00:00:00Z,19135,24,17
2021-01-27T00:00:00Z,19136,42,36
2021-01-27T00:00:00Z,19137,7,<6
2021-01-27T00:00:00Z,19138,39,9
2021-01-27T00:00:00Z,19139,37,12
2021-01-27T00:00:00Z,19140,31,10
2021-01-27T00:00:00Z,19141,21,12
2021-01-27T00:00:00Z,19142,26,7
2021-01-27T00:00:00Z,19143,87,39
2021-01-27T00:00:00Z,19144,74,25
2021-01-27T00:00:00Z,19145,87,30
2021-01-27T00:00:00Z,19146,119,83
2021-01-27T00:00:00Z,19147,168,65
2021-01-27T00:00:00Z,19148,110,53
2021-01-27T00:00:00Z,19149,47,22
2021-01-27T00:00:00Z,19150,39,10
2021-01-27T00:00:00Z,19151,35,21
2021-01-27T00:00:00Z,19152,40,19
2021-01-27T00:00:00Z,19153,20,8
2021-01-27T00:00:00Z,19154,68,62
2021-01-28T00:00:00Z,19102,20,11
2021-01-28T00:00:00Z,19103,53,31
2021-01-28T00:00:00Z,19104,65,35
2021-01-28T00:00:00Z,19106,41,19
2021-01-28T00:00:00Z,19107,45,25
2021-01-28T00:00:00Z,19111,55,58
2021-01-28T00:00:00Z,19114,34,23
2021-01-28T00:00:00Z,19115,65,165
2021-01-28T00:00:00Z,19116,27,42
2021-01-28T00:00:00Z,19118,19,10
2021-01-28T00:00:00Z,19119,32,25
2021-01-28T00:00:00Z,19120,38,19
2021-01-28T00:00:00Z,19121,27,17
2021-01-28T00:00:00Z,19122,17,9
2021-01-28T00:00:00Z,19123,21,13
2021-01-28T00:00:00Z,19124,37,26
2021-01-28T00:00:00Z,19125,13,22
2021-01-28T00:00:00Z,19126,52,81
2021-01-28T00:00:00Z,19127,<6,<6
2021-01-28T00:00:00Z,19128,31,49
2021-01-28T00:00:00Z,19129,27,30
2021-01-28T00:00:00Z,19130,29,30
2021-01-28T00:00:00Z,19131,37,16
2021-01-28T00:00:00Z,19132,27,<6
2021-01-28T00:00:00Z,19133,6,8
2021-01-28T00:00:00Z,19134,25,30
2021-01-28T00:00:00Z,19135,19,14
2021-01-28T00:00:00Z,19136,18,29
2021-01-28T00:00:00Z,19137,6,6
2021-01-28T00:00:00Z,19138,31,11
2021-01-28T00:00:00Z,19139,29,10
2021-01-28T00:00:00Z,19140,26,52
2021-01-28T00:00:00Z,19141,30,10
2021-01-28T00:00:00Z,19142,22,6
2021-01-28T00:00:00Z,19143,72,31
2021-01-28T00:00:00Z,19144,40,12
2021-01-28T00:00:00Z,19145,48,27
2021-01-28T00:00:00Z,19146,70,69
2021-01-28T00:00:00Z,19147,55,36
2021-01-28T00:00:00Z,19148,55,29
2021-01-28T00:00:00Z,19149,34,27
2021-01-28T00:00:00Z,19150,15,9
2021-01-28T00:00:00Z,19151,24,14
2021-01-28T00:00:00Z,19152,17,31
2021-01-28T00:00:00Z,19153,10,<6
2021-01-28T00:00:00Z,19154,29,23
2021-01-29T00:00:00Z,19102,20,8
2021-01-29T00:00:00Z,19103,68,55
2021-01-29T00:00:00Z,19104,85,45
2021-01-29T00:00:00Z,19106,38,19
2021-01-29T00:00:00Z,19107,57,19
2021-01-29T00:00:00Z,19111,100,61
2021-01-29T00:00:00Z,19114,43,19
2021-01-29T00:00:00Z,19115,46,16
2021-01-29T00:00:00Z,19116,52,9
2021-01-29T00:00:00Z,19118,28,7
2021-01-29T00:00:00Z,19119,84,16
2021-01-29T00:00:00Z,19120,61,21
2021-01-29T00:00:00Z,19121,49,9
2021-01-29T00:00:00Z,19122,28,<6
2021-01-29T00:00:00Z,19123,37,12
2021-01-29T00:00:00Z,19124,60,11
2021-01-29T00:00:00Z,19125,26,15
2021-01-29T00:00:00Z,19126,28,<6
2021-01-29T00:00:00Z,19127,9,<6
2021-01-29T00:00:00Z,19128,52,31
2021-01-29T00:00:00Z,19129,31,6
2021-01-29T00:00:00Z,19130,63,26
2021-01-29T00:00:00Z,19131,78,16
2021-01-29T00:00:00Z,19132,51,<6
2021-01-29T00:00:00Z,19133,16,<6
2021-01-29T00:00:00Z,19134,31,16
2021-01-29T00:00:00Z,19135,27,<6
2021-01-29T00:00:00Z,19136,62,125
2021-01-29T00:00:00Z,19137,6,<6
2021-01-29T00:00:00Z,19138,43,8
2021-01-29T00:00:00Z,19139,78,8
2021-01-29T00:00:00Z,19140,44,<6
2021-01-29T00:00:00Z,19141,51,<6
2021-01-29T00:00:00Z,19142,30,7
2021-01-29T00:00:00Z,19143,143,19
2021-01-29T00:00:00Z,19144,68,11
2021-01-29T00:00:00Z,19145,64,15
2021-01-29T00:00:00Z,19146,66,71
2021-01-29T00:00:00Z,19147,75,36
2021-01-29T00:00:00Z,19148,66,25
2021-01-29T00:00:00Z,19149,47,20
2021-01-29T00:00:00Z,19150,65,7
2021-01-29T00:00:00Z,19151,47,8
2021-01-29T00:00:00Z,19152,44,17
2021-01-29T00:00:00Z,19153,15,6
2021-01-29T00:00:00Z,19154,102,20
2021-01-30T00:00:00Z,19102,<6,<6
2021-01-30T00:00:00Z,19103,16,<6
2021-01-30T00:00:00Z,19104,42,66
2021-01-30T00:00:00Z,19106,8,<6
2021-01-30T00:00:00Z,19107,<6,<6
2021-01-30T00:00:00Z,19111,30,43
2021-01-30T00:00:00Z,19114,10,<6
2021-01-30T00:00:00Z,19115,25,6
2021-01-30T00:00:00Z,19116,12,58
2021-01-30T00:00:00Z,19118,<6,NA
2021-01-30T00:00:00Z,19119,14,<6
2021-01-30T00:00:00Z,19120,14,<6
2021-01-30T00:00:00Z,19121,7,<6
2021-01-30T00:00:00Z,19122,<6,<6
2021-01-30T00:00:00Z,19123,<6,<6
2021-01-30T00:00:00Z,19124,20,6
2021-01-30T00:00:00Z,19125,6,<6
2021-01-30T00:00:00Z,19126,10,<6
2021-01-30T00:00:00Z,19127,<6,<6
2021-01-30T00:00:00Z,19128,8,<6
2021-01-30T00:00:00Z,19129,<6,<6
2021-01-30T00:00:00Z,19130,7,<6
2021-01-30T00:00:00Z,19131,35,<6
2021-01-30T00:00:00Z,19132,10,<6
2021-01-30T00:00:00Z,19133,10,NA
2021-01-30T00:00:00Z,19134,<6,<6
2021-01-30T00:00:00Z,19135,7,<6
2021-01-30T00:00:00Z,19136,6,<6
2021-01-30T00:00:00Z,19137,<6,<6
2021-01-30T00:00:00Z,19138,19,<6
2021-01-30T00:00:00Z,19139,20,<6
2021-01-30T00:00:00Z,19140,9,<6
2021-01-30T00:00:00Z,19141,10,NA
2021-01-30T00:00:00Z,19142,<6,<6
2021-01-30T00:00:00Z,19143,39,7
2021-01-30T00:00:00Z,19144,20,<6
2021-01-30T00:00:00Z,19145,13,<6
2021-01-30T00:00:00Z,19146,22,14
2021-01-30T00:00:00Z,19147,12,7
2021-01-30T00:00:00Z,19148,11,7
2021-01-30T00:00:00Z,19149,14,<6
2021-01-30T00:00:00Z,19150,18,<6
2021-01-30T00:00:00Z,19151,19,<6
2021-01-30T00:00:00Z,19152,14,8
2021-01-30T00:00:00Z,19153,<6,<6
2021-01-30T00:00:00Z,19154,10,<6
2021-01-31T00:00:00Z,19102,<6,6
2021-01-31T00:00:00Z,19103,21,23
2021-01-31T00:00:00Z,19104,19,36
2021-01-31T00:00:00Z,19106,9,7
2021-01-31T00:00:00Z,19107,6,6
2021-01-31T00:00:00Z,19111,24,16
2021-01-31T00:00:00Z,19114,15,76
2021-01-31T00:00:00Z,19115,<6,7
2021-01-31T00:00:00Z,19116,8,8
2021-01-31T00:00:00Z,19118,<6,<6
2021-01-31T00:00:00Z,19119,9,7
2021-01-31T00:00:00Z,19120,6,9
2021-01-31T00:00:00Z,19121,<6,<6
2021-01-31T00:00:00Z,19122,<6,<6
2021-01-31T00:00:00Z,19123,<6,8
2021-01-31T00:00:00Z,19124,8,<6
2021-01-31T00:00:00Z,19125,6,10
2021-01-31T00:00:00Z,19126,12,27
2021-01-31T00:00:00Z,19127,<6,<6
2021-01-31T00:00:00Z,19128,<6,8
2021-01-31T00:00:00Z,19129,7,<6
2021-01-31T00:00:00Z,19130,14,15
2021-01-31T00:00:00Z,19131,10,7
2021-01-31T00:00:00Z,19132,<6,<6
2021-01-31T00:00:00Z,19133,<6,<6
2021-01-31T00:00:00Z,19134,6,<6
2021-01-31T00:00:00Z,19135,<6,8
2021-01-31T00:00:00Z,19136,6,10
2021-01-31T00:00:00Z,19138,6,<6
2021-01-31T00:00:00Z,19139,7,<6
2021-01-31T00:00:00Z,19140,<6,6
2021-01-31T00:00:00Z,19141,<6,NA
2021-01-31T00:00:00Z,19142,9,<6
2021-01-31T00:00:00Z,19143,16,16
2021-01-31T00:00:00Z,19144,8,7
2021-01-31T00:00:00Z,19145,14,17
2021-01-31T00:00:00Z,19146,15,41
2021-01-31T00:00:00Z,19147,8,14
2021-01-31T00:00:00Z,19148,35,81
2021-01-31T00:00:00Z,19149,6,11
2021-01-31T00:00:00Z,19150,<6,<6
2021-01-31T00:00:00Z,19151,<6,<6
2021-01-31T00:00:00Z,19152,6,9
2021-01-31T00:00:00Z,19153,<6,<6
2021-01-31T00:00:00Z,19154,7,10
2021-02-01T00:00:00Z,19102,6,7
2021-02-01T00:00:00Z,19103,41,26
2021-02-01T00:00:00Z,19104,20,41
2021-02-01T00:00:00Z,19106,17,26
2021-02-01T00:00:00Z,19107,40,12
2021-02-01T00:00:00Z,19111,16,14
2021-02-01T00:00:00Z,19114,21,18
2021-02-01T00:00:00Z,19115,<6,7
2021-02-01T00:00:00Z,19116,6,8
2021-02-01T00:00:00Z,19118,9,<6
2021-02-01T00:00:00Z,19119,11,8
2021-02-01T00:00:00Z,19120,15,8
2021-02-01T00:00:00Z,19121,<6,6
2021-02-01T00:00:00Z,19122,<6,<6
2021-02-01T00:00:00Z,19123,51,<6
2021-02-01T00:00:00Z,19124,9,7
2021-02-01T00:00:00Z,19125,18,15
2021-02-01T00:00:00Z,19126,<6,<6
2021-02-01T00:00:00Z,19127,<6,<6
2021-02-01T00:00:00Z,19128,<6,9
2021-02-01T00:00:00Z,19129,14,<6
2021-02-01T00:00:00Z,19130,16,13
2021-02-01T00:00:00Z,19131,15,12
2021-02-01T00:00:00Z,19132,<6,<6
2021-02-01T00:00:00Z,19133,<6,<6
2021-02-01T00:00:00Z,19134,<6,14
2021-02-01T00:00:00Z,19135,10,<6
2021-02-01T00:00:00Z,19136,12,<6
2021-02-01T00:00:00Z,19138,6,<6
2021-02-01T00:00:00Z,19139,14,8
2021-02-01T00:00:00Z,19140,12,<6
2021-02-01T00:00:00Z,19141,<6,<6
2021-02-01T00:00:00Z,19142,9,<6
2021-02-01T00:00:00Z,19143,28,21
2021-02-01T00:00:00Z,19144,10,8
2021-02-01T00:00:00Z,19145,13,19
2021-02-01T00:00:00Z,19146,27,47
2021-02-01T00:00:00Z,19147,39,37
2021-02-01T00:00:00Z,19148,19,26
2021-02-01T00:00:00Z,19149,8,11
2021-02-01T00:00:00Z,19150,<6,<6
2021-02-01T00:00:00Z,19151,12,10
2021-02-01T00:00:00Z,19152,<6,8
2021-02-01T00:00:00Z,19153,9,<6
2021-02-01T00:00:00Z,19154,12,26
2021-02-02T00:00:00Z,19102,16,17
2021-02-02T00:00:00Z,19103,256,51
2021-02-02T00:00:00Z,19104,67,82
2021-02-02T00:00:00Z,19106,40,19
2021-02-02T00:00:00Z,19107,38,36
2021-02-02T00:00:00Z,19111,37,96
2021-02-02T00:00:00Z,19114,33,14
2021-02-02T00:00:00Z,19115,21,16
2021-02-02T00:00:00Z,19116,16,13
2021-02-02T00:00:00Z,19118,<6,<6
2021-02-02T00:00:00Z,19119,14,6
2021-02-02T00:00:00Z,19120,19,10
2021-02-02T00:00:00Z,19121,14,<6
2021-02-02T00:00:00Z,19122,8,10
2021-02-02T00:00:00Z,19123,32,9
2021-02-02T00:00:00Z,19124,21,19
2021-02-02T00:00:00Z,19125,17,16
2021-02-02T00:00:00Z,19126,<6,6
2021-02-02T00:00:00Z,19127,6,<6
2021-02-02T00:00:00Z,19128,22,28
2021-02-02T00:00:00Z,19129,6,11
2021-02-02T00:00:00Z,19130,41,38
2021-02-02T00:00:00Z,19131,9,18
2021-02-02T00:00:00Z,19132,10,<6
2021-02-02T00:00:00Z,19133,<6,<6
2021-02-02T00:00:00Z,19134,15,17
2021-02-02T00:00:00Z,19135,12,<6
2021-02-02T00:00:00Z,19136,17,16
2021-02-02T00:00:00Z,19137,<6,<6
2021-02-02T00:00:00Z,19138,<6,<6
2021-02-02T00:00:00Z,19139,10,21
2021-02-02T00:00:00Z,19140,18,7
2021-02-02T00:00:00Z,19141,13,<6
